Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-00402,2018-07-02,2018-07-07,Same Day,CUST-1574,Customer 4914,Consumer,United States,Eugene,Oregon,76299,West,PROD-00402,Office Supplies,Appliances,Appliances Model 921,282.49,3,0.0,90.22
ORD-00403,2018-05-01,2018-05-02,Second Class,CUST-1119,Customer 1297,Consumer,United States,Savannah,Georgia,99461,South,PROD-00403,Office Supplies,Paper,Paper Model 585,38.2,5,0.0,2.87
ORD-00404,2018-06-12,2018-06-15,Standard Class,CUST-3597,Customer 3997,Corporate,United States,Charlotte,North Carolina,49023,South,PROD-00404,Technology,Accessories,Accessories Model 724,111.51,5,0.1,34.52
ORD-00405,2018-03-15,2018-03-17,Same Day,CUST-1646,Customer 4787,Home Office,United States,Naperville,Illinois,60029,Central,PROD-00405,Furniture,Bookcases,Bookcases Model 246,307.46,2,0.0,88.2
ORD-00406,2018-04-19,2018-04-20,Second Class,CUST-2479,Customer 1156,Corporate,United States,Ann Arbor,Michigan,49941,Central,PROD-00406,Office Supplies,Storage,Storage Model 603,64.15,2,0.2,8.05
ORD-00407,2018-08-08,2018-08-10,Second Class,CUST-3074,Customer 4880,Home Office,United States,Eugene,Oregon,98993,West,PROD-00407,Office Supplies,Storage,Storage Model 779,58.65,2,0.1,8.6
ORD-00408,2018-03-03,2018-03-10,Same Day,CUST-2514,Customer 2367,Corporate,United States,Charlotte,North Carolina,63950,South,PROD-00408,Furniture,Chairs,Chairs Model 478,577.18,5,0.0,113.08
ORD-00409,2018-07-03,2018-07-09,Standard Class,CUST-3032,Customer 2892,Consumer,United States,Rochester,Minnesota,96959,Central,PROD-00409,Office Supplies,Binders,Binders Model 924,11.36,1,0.1,0.95
ORD-00410,2018-02-13,2018-02-20,Same Day,CUST-2032,Customer 1973,Home Office,United States,Chicago,Illinois,86054,Central,PROD-00410,Office Supplies,Paper,Paper Model 106,22.29,3,0.0,3.19
ORD-00411,2018-10-09,2018-10-12,Second Class,CUST-1969,Customer 785,Consumer,United States,Montgomery,Alabama,75363,South,PROD-00411,Office Supplies,Binders,Binders Model 698,21.04,2,0.0,2.58
ORD-00412,2018-04-18,2018-04-19,Same Day,CUST-3011,Customer 4493,Consumer,United States,Virginia Beach,Virginia,71742,East,PROD-00412,Furniture,Bookcases,Bookcases Model 622,331.75,2,0.1,51.81
ORD-00413,2018-06-17,2018-06-20,Second Class,CUST-2540,Customer 1082,Consumer,United States,Charlotte,North Carolina,55215,South,PROD-00413,Office Supplies,Storage,Storage Model 225,65.51,2,0.0,13.0
ORD-00414,2018-05-28,2018-05-31,First Class,CUST-3581,Customer 2034,Consumer,United States,Paterson,New Jersey,57857,East,PROD-00414,Office Supplies,Binders,Binders Model 948,66.54,6,0.1,20.34
ORD-00415,2018-05-30,2018-06-05,Same Day,CUST-3197,Customer 1615,Consumer,United States,Tucson,Arizona,65476,West,PROD-00415,Technology,Machines,Machines Model 706,604.0,1,0.1,62.37
ORD-00416,2018-06-10,2018-06-11,Same Day,CUST-2512,Customer 4556,Consumer,United States,Tucson,Arizona,38173,West,PROD-00416,Furniture,Tables,Tables Model 158,671.37,3,0.0,139.77
ORD-00417,2018-02-25,2018-02-28,Second Class,CUST-2049,Customer 2417,Consumer,United States,Greensboro,North Carolina,19395,South,PROD-00417,Office Supplies,Appliances,Appliances Model 189,66.21,1,0.3,7.06
ORD-00418,2018-06-01,2018-06-03,Second Class,CUST-1655,Customer 4642,Consumer,United States,Raleigh,North Carolina,69768,South,PROD-00418,Office Supplies,Paper,Paper Model 151,7.84,1,0.0,1.48
ORD-00419,2018-05-09,2018-05-11,Second Class,CUST-2955,Customer 3654,Consumer,United States,Chicago,Illinois,94743,Central,PROD-00419,Technology,Machines,Machines Model 877,1215.63,2,0.0,106.03
ORD-00420,2018-04-18,2018-04-23,Second Class,CUST-3993,Customer 497,Consumer,United States,Cleveland,Ohio,56229,Central,PROD-00420,Office Supplies,Binders,Binders Model 727,24.84,2,0.0,2.8
ORD-00421,2018-04-06,2018-04-09,Same Day,CUST-1555,Customer 505,Consumer,United States,Cleveland,Ohio,36639,Central,PROD-00421,Office Supplies,Paper,Paper Model 786,15.85,2,0.0,1.17
ORD-00422,2018-06-03,2018-06-06,Second Class,CUST-1425,Customer 3387,Consumer,United States,Greensboro,North Carolina,72583,South,PROD-00422,Technology,Accessories,Accessories Model 285,50.24,2,0.1,5.04
ORD-00423,2018-03-27,2018-03-30,Same Day,CUST-1293,Customer 2209,Corporate,United States,Phoenix,Arizona,38924,West,PROD-00423,Technology,Accessories,Accessories Model 384,22.83,1,0.0,6.44
ORD-00424,2018-08-06,2018-08-09,Standard Class,CUST-2209,Customer 4814,Corporate,United States,Salem,Oregon,82969,West,PROD-00424,Office Supplies,Storage,Storage Model 340,59.61,2,0.0,21.41
ORD-00425,2018-06-22,2018-06-27,Same Day,CUST-3602,Customer 3217,Corporate,United States,Virginia Beach,Virginia,40104,East,PROD-00425,Office Supplies,Storage,Storage Model 952,140.22,5,0.1,23.07
ORD-00426,2018-06-07,2018-06-13,Second Class,CUST-1431,Customer 3667,Corporate,United States,Grand Rapids,Michigan,47594,Central,PROD-00426,Technology,Machines,Machines Model 381,3234.55,5,0.0,852.23
ORD-00427,2018-08-02,2018-08-09,Second Class,CUST-3652,Customer 1409,Consumer,United States,Rochester,Minnesota,13664,Central,PROD-00427,Technology,Phones,Phones Model 858,588.69,2,0.0,156.32
ORD-00428,2018-02-21,2018-02-26,Standard Class,CUST-1317,Customer 4365,Corporate,United States,San Diego,California,20528,West,PROD-00428,Technology,Copiers,Copiers Model 889,3096.99,3,0.0,328.71
ORD-00429,2018-03-14,2018-03-16,Same Day,CUST-1398,Customer 4078,Consumer,United States,Paterson,New Jersey,38190,East,PROD-00429,Office Supplies,Paper,Paper Model 432,30.73,5,0.2,4.68
ORD-00430,2018-06-26,2018-06-30,Standard Class,CUST-2348,Customer 1478,Consumer,United States,Nashville,Tennessee,76033,South,PROD-00430,Furniture,Bookcases,Bookcases Model 772,159.92,1,0.2,51.76
ORD-00431,2018-04-09,2018-04-12,Same Day,CUST-2589,Customer 4961,Corporate,United States,Virginia Beach,Virginia,71161,East,PROD-00431,Office Supplies,Binders,Binders Model 657,52.58,4,0.0,16.45
ORD-00432,2018-04-14,2018-04-16,Second Class,CUST-1596,Customer 2398,Consumer,United States,Austin,Texas,83177,Central,PROD-00432,Technology,Copiers,Copiers Model 688,4238.6,5,0.2,397.06
ORD-00433,2018-03-09,2018-03-15,Same Day,CUST-3594,Customer 110,Corporate,United States,Savannah,Georgia,80179,South,PROD-00433,Office Supplies,Paper,Paper Model 698,7.87,1,0.0,0.7
ORD-00434,2018-03-27,2018-03-28,Second Class,CUST-3124,Customer 3555,Corporate,United States,Los Angeles,California,80592,West,PROD-00434,Office Supplies,Appliances,Appliances Model 219,95.84,1,0.0,33.79
ORD-00435,2018-08-08,2018-08-15,Second Class,CUST-3913,Customer 650,Home Office,United States,New York City,New York,42899,East,PROD-00435,Technology,Accessories,Accessories Model 800,102.98,5,0.2,8.18
ORD-00436,2018-06-24,2018-06-27,First Class,CUST-2944,Customer 1500,Home Office,United States,Detroit,Michigan,80979,Central,PROD-00436,Office Supplies,Binders,Binders Model 196,21.63,2,0.0,2.56
ORD-00437,2018-06-02,2018-06-06,First Class,CUST-1916,Customer 596,Consumer,United States,Birmingham,Alabama,27241,South,PROD-00437,Technology,Machines,Machines Model 220,663.06,1,0.0,169.03
ORD-00438,2018-04-16,2018-04-20,Same Day,CUST-3757,Customer 979,Consumer,United States,San Francisco,California,56211,West,PROD-00438,Office Supplies,Storage,Storage Model 665,56.0,2,0.1,18.06
ORD-00439,2018-05-29,2018-06-04,Second Class,CUST-3534,Customer 731,Consumer,United States,Atlanta,Georgia,73472,South,PROD-00439,Office Supplies,Storage,Storage Model 784,70.25,2,0.1,6.61
ORD-00440,2018-08-17,2018-08-21,Standard Class,CUST-3795,Customer 57,Consumer,United States,Philadelphia,Pennsylvania,84248,East,PROD-00440,Office Supplies,Storage,Storage Model 599,89.96,3,0.0,23.63
ORD-00441,2018-04-10,2018-04-14,Second Class,CUST-2256,Customer 2244,Corporate,United States,San Diego,California,83757,West,PROD-00441,Technology,Machines,Machines Model 317,1643.94,3,0.1,435.93
ORD-00442,2018-05-18,2018-05-19,Standard Class,CUST-3598,Customer 1702,Corporate,United States,Houston,Texas,41346,Central,PROD-00442,Furniture,Tables,Tables Model 486,1352.35,6,0.1,342.13
ORD-00443,2018-10-16,2018-10-19,Same Day,CUST-1976,Customer 1287,Corporate,United States,Augusta,Georgia,91196,South,PROD-00443,Furniture,Furnishings,Furnishings Model 723,128.04,2,0.0,37.77
ORD-00444,2018-07-11,2018-07-13,Same Day,CUST-2076,Customer 112,Consumer,United States,Newark,New Jersey,87124,East,PROD-00444,Technology,Machines,Machines Model 515,1050.47,2,0.0,123.31
ORD-00445,2018-04-17,2018-04-22,Standard Class,CUST-3990,Customer 4807,Consumer,United States,Miami,Florida,52220,South,PROD-00445,Furniture,Chairs,Chairs Model 620,239.45,2,0.0,29.44
ORD-00446,2018-07-04,2018-07-07,Standard Class,CUST-3967,Customer 1202,Consumer,United States,Austin,Texas,27942,Central,PROD-00446,Office Supplies,Appliances,Appliances Model 844,135.03,2,0.2,36.77
ORD-00447,2018-03-02,2018-03-06,Second Class,CUST-2245,Customer 948,Consumer,United States,Las Vegas,Nevada,59167,West,PROD-00447,Office Supplies,Storage,Storage Model 449,31.5,1,0.0,8.06
ORD-00448,2018-05-16,2018-05-17,Same Day,CUST-2452,Customer 4122,Home Office,United States,Cambridge,Massachusetts,46373,East,PROD-00448,Office Supplies,Paper,Paper Model 363,49.49,6,0.0,10.98
ORD-00449,2018-07-04,2018-07-05,Second Class,CUST-2167,Customer 758,Consumer,United States,Orlando,Florida,77143,South,PROD-00449,Office Supplies,Paper,Paper Model 103,32.29,4,0.0,8.3
ORD-00450,2018-06-16,2018-06-21,Standard Class,CUST-3029,Customer 3389,Consumer,United States,Newark,New Jersey,12016,East,PROD-00450,Furniture,Tables,Tables Model 682,403.43,2,0.2,116.34
ORD-00451,2018-07-03,2018-07-04,First Class,CUST-1363,Customer 1842,Consumer,United States,San Francisco,California,79110,West,PROD-00451,Office Supplies,Storage,Storage Model 643,111.95,3,0.0,41.61
ORD-00452,2018-07-21,2018-07-22,First Class,CUST-3430,Customer 3536,Corporate,United States,Salem,Oregon,56309,West,PROD-00452,Office Supplies,Storage,Storage Model 283,29.37,1,0.1,2.71
ORD-00453,2018-06-21,2018-06-22,First Class,CUST-3319,Customer 2294,Corporate,United States,Nashville,Tennessee,17274,South,PROD-00453,Office Supplies,Storage,Storage Model 574,56.35,2,0.1,2.57
ORD-00454,2018-06-19,2018-06-26,Standard Class,CUST-3346,Customer 1105,Consumer,United States,Minneapolis,Minnesota,25748,Central,PROD-00454,Furniture,Bookcases,Bookcases Model 886,610.07,3,0.0,159.56
ORD-00455,2018-06-03,2018-06-08,Second Class,CUST-1234,Customer 662,Consumer,United States,Austin,Texas,30175,Central,PROD-00455,Office Supplies,Storage,Storage Model 912,67.78,2,0.0,5.91
ORD-00456,2018-03-22,2018-03-25,Same Day,CUST-3623,Customer 909,Consumer,United States,Springfield,Massachusetts,21826,East,PROD-00456,Furniture,Furnishings,Furnishings Model 617,315.98,6,0.1,54.15
ORD-00457,2018-08-08,2018-08-10,Standard Class,CUST-2732,Customer 4618,Consumer,United States,Ann Arbor,Michigan,93008,Central,PROD-00457,Office Supplies,Storage,Storage Model 932,118.99,3,0.0,43.52
ORD-00458,2018-05-18,2018-05-20,First Class,CUST-1027,Customer 1857,Corporate,United States,Minneapolis,Minnesota,44129,Central,PROD-00458,Furniture,Bookcases,Bookcases Model 424,412.94,2,0.0,26.51
ORD-00459,2018-07-08,2018-07-13,Second Class,CUST-2495,Customer 2312,Corporate,United States,Mobile,Alabama,80009,South,PROD-00459,Furniture,Bookcases,Bookcases Model 722,677.79,4,0.0,179.29
ORD-00460,2018-07-30,2018-08-03,Same Day,CUST-1093,Customer 790,Consumer,United States,Augusta,Georgia,33490,South,PROD-00460,Technology,Copiers,Copiers Model 137,851.45,1,0.1,95.09
ORD-00461,2018-04-20,2018-04-22,Same Day,CUST-3665,Customer 172,Consumer,United States,Pittsburgh,Pennsylvania,51435,East,PROD-00461,Office Supplies,Paper,Paper Model 259,15.72,2,0.1,2.52
ORD-00462,2018-04-24,2018-04-26,Standard Class,CUST-1309,Customer 4361,Home Office,United States,Cleveland,Ohio,85017,Central,PROD-00462,Technology,Copiers,Copiers Model 756,1938.31,2,0.0,331.99
ORD-00463,2018-05-01,2018-05-02,Standard Class,CUST-1052,Customer 1987,Consumer,United States,New York City,New York,18520,East,PROD-00463,Technology,Machines,Machines Model 367,947.42,2,0.3,108.37
ORD-00464,2018-08-27,2018-08-31,Same Day,CUST-1319,Customer 1886,Corporate,United States,Reno,Nevada,93106,West,PROD-00464,Office Supplies,Appliances,Appliances Model 591,290.68,4,0.1,62.88
ORD-00465,2018-03-31,2018-04-05,Same Day,CUST-2993,Customer 476,Consumer,United States,Eugene,Oregon,71877,West,PROD-00465,Furniture,Furnishings,Furnishings Model 272,107.24,2,0.0,9.26
ORD-00466,2018-09-14,2018-09-16,First Class,CUST-1181,Customer 1050,Consumer,United States,Salem,Oregon,29798,West,PROD-00466,Office Supplies,Binders,Binders Model 122,49.49,4,0.0,18.22
ORD-00467,2018-06-03,2018-06-04,Same Day,CUST-2593,Customer 4130,Consumer,United States,San Diego,California,64638,West,PROD-00467,Technology,Accessories,Accessories Model 237,84.5,3,0.0,7.66
ORD-00468,2018-06-08,2018-06-09,Standard Class,CUST-3923,Customer 2312,Consumer,United States,Cleveland,Ohio,79072,Central,PROD-00468,Office Supplies,Storage,Storage Model 416,68.95,2,0.0,11.33
ORD-00469,2018-07-25,2018-08-01,Second Class,CUST-1647,Customer 1162,Home Office,United States,Reno,Nevada,77309,West,PROD-00469,Furniture,Chairs,Chairs Model 357,465.17,4,0.1,39.73
ORD-00470,2018-05-26,2018-05-28,First Class,CUST-2962,Customer 816,Consumer,United States,Dallas,Texas,39894,Central,PROD-00470,Office Supplies,Storage,Storage Model 747,37.93,1,0.0,12.36
ORD-00471,2018-08-10,2018-08-15,First Class,CUST-2284,Customer 3767,Consumer,United States,Las Vegas,Nevada,72963,West,PROD-00471,Technology,Phones,Phones Model 224,290.45,1,0.1,82.15
ORD-00472,2018-04-20,2018-04-24,Same Day,CUST-3245,Customer 2923,Consumer,United States,New York City,New York,64567,East,PROD-00472,Technology,Phones,Phones Model 168,430.53,2,0.2,131.09
ORD-00473,2018-09-10,2018-09-13,Second Class,CUST-3693,Customer 754,Consumer,United States,Chicago,Illinois,45326,Central,PROD-00473,Furniture,Furnishings,Furnishings Model 933,120.01,2,0.0,16.9
ORD-00474,2018-04-24,2018-04-26,First Class,CUST-3303,Customer 4662,Consumer,United States,Eugene,Oregon,65059,West,PROD-00474,Office Supplies,Appliances,Appliances Model 146,99.07,1,0.0,24.08
ORD-00475,2018-09-14,2018-09-15,Standard Class,CUST-3025,Customer 462,Consumer,United States,Spokane,Washington,15079,West,PROD-00475,Furniture,Chairs,Chairs Model 514,401.35,3,0.0,84.96
ORD-00476,2018-04-25,2018-04-29,Same Day,CUST-3780,Customer 3240,Corporate,United States,Detroit,Michigan,35838,Central,PROD-00476,Furniture,Furnishings,Furnishings Model 678,120.82,2,0.0,18.41
ORD-00477,2018-05-03,2018-05-08,Standard Class,CUST-1336,Customer 2703,Consumer,United States,Phoenix,Arizona,97340,West,PROD-00477,Technology,Phones,Phones Model 458,544.84,2,0.1,88.85
ORD-00478,2018-03-26,2018-03-30,Same Day,CUST-2577,Customer 81,Consumer,United States,Virginia Beach,Virginia,57109,East,PROD-00478,Furniture,Tables,Tables Model 512,1164.61,5,0.0,299.23
ORD-00479,2018-04-06,2018-04-09,First Class,CUST-2526,Customer 2805,Home Office,United States,San Diego,California,95211,West,PROD-00479,Office Supplies,Appliances,Appliances Model 242,188.29,3,0.2,24.8
ORD-00480,2018-05-18,2018-05-19,Same Day,CUST-1990,Customer 870,Consumer,United States,Birmingham,Alabama,35594,South,PROD-00480,Furniture,Furnishings,Furnishings Model 580,213.13,4,0.0,74.96
ORD-00481,2018-06-05,2018-06-12,Second Class,CUST-3948,Customer 4695,Home Office,United States,Naperville,Illinois,52749,Central,PROD-00481,Technology,Machines,Machines Model 881,391.93,1,0.3,114.12
ORD-00482,2018-08-02,2018-08-07,Standard Class,CUST-2279,Customer 807,Consumer,United States,Naperville,Illinois,46292,Central,PROD-00482,Technology,Accessories,Accessories Model 577,71.45,3,0.1,8.72
ORD-00483,2018-05-07,2018-05-09,Second Class,CUST-1514,Customer 1935,Home Office,United States,Springfield,Illinois,84534,Central,PROD-00483,Office Supplies,Binders,Binders Model 415,38.83,4,0.2,2.21
ORD-00484,2018-03-21,2018-03-28,Standard Class,CUST-3030,Customer 704,Corporate,United States,Cambridge,Massachusetts,89233,East,PROD-00484,Technology,Copiers,Copiers Model 169,2521.37,3,0.1,144.06
ORD-00485,2018-06-16,2018-06-20,Standard Class,CUST-1242,Customer 2524,Corporate,United States,Tucson,Arizona,61818,West,PROD-00485,Furniture,Furnishings,Furnishings Model 118,202.8,3,0.0,71.62
ORD-00486,2018-06-01,2018-06-05,Same Day,CUST-3197,Customer 2640,Home Office,United States,Chicago,Illinois,23429,Central,PROD-00486,Office Supplies,Binders,Binders Model 649,21.68,2,0.0,5.59
ORD-00487,2018-06-24,2018-06-29,First Class,CUST-2734,Customer 4583,Consumer,United States,Newark,New Jersey,67748,East,PROD-00487,Office Supplies,Paper,Paper Model 875,7.03,1,0.0,2.36
ORD-00488,2018-04-13,2018-04-19,First Class,CUST-3805,Customer 3910,Home Office,United States,Norfolk,Virginia,58807,East,PROD-00488,Furniture,Bookcases,Bookcases Model 706,227.78,2,0.3,35.32
ORD-00489,2018-04-19,2018-04-23,Second Class,CUST-3668,Customer 4802,Consumer,United States,Springfield,Massachusetts,17140,East,PROD-00489,Office Supplies,Appliances,Appliances Model 881,149.78,2,0.2,17.98
ORD-00490,2018-04-13,2018-04-14,Same Day,CUST-3501,Customer 1165,Consumer,United States,San Francisco,California,73226,West,PROD-00490,Technology,Accessories,Accessories Model 278,80.89,4,0.1,8.17
ORD-00491,2018-08-21,2018-08-23,First Class,CUST-3260,Customer 620,Consumer,United States,Charlotte,North Carolina,24901,South,PROD-00491,Furniture,Tables,Tables Model 677,222.53,1,0.1,24.74
ORD-00492,2018-09-11,2018-09-18,Standard Class,CUST-1668,Customer 3067,Consumer,United States,Allentown,Pennsylvania,98815,East,PROD-00492,Office Supplies,Storage,Storage Model 354,197.12,5,0.0,40.79
ORD-00493,2018-04-17,2018-04-19,Standard Class,CUST-1594,Customer 4873,Consumer,United States,Salem,Oregon,38525,West,PROD-00493,Furniture,Chairs,Chairs Model 544,586.56,5,0.0,145.69
ORD-00494,2018-04-18,2018-04-21,Same Day,CUST-3179,Customer 447,Consumer,United States,Norfolk,Virginia,30491,East,PROD-00494,Furniture,Furnishings,Furnishings Model 368,55.66,1,0.1,2.52
ORD-00495,2018-07-05,2018-07-08,Second Class,CUST-3660,Customer 2338,Consumer,United States,Savannah,Georgia,78816,South,PROD-00495,Technology,Machines,Machines Model 387,1044.86,2,0.1,271.86
ORD-00496,2018-09-24,2018-09-27,Same Day,CUST-1256,Customer 209,Corporate,United States,Richmond,Virginia,44980,East,PROD-00496,Office Supplies,Binders,Binders Model 537,41.72,4,0.2,9.54
ORD-00497,2018-10-19,2018-10-23,Second Class,CUST-2503,Customer 2461,Corporate,United States,Henderson,Nevada,18078,West,PROD-00497,Office Supplies,Binders,Binders Model 602,63.76,5,0.0,8.77
ORD-00498,2018-04-14,2018-04-21,Same Day,CUST-1561,Customer 3443,Consumer,United States,Houston,Texas,99521,Central,PROD-00498,Technology,Phones,Phones Model 237,580.42,2,0.1,155.55
ORD-00499,2018-04-27,2018-04-29,Standard Class,CUST-3111,Customer 2712,Consumer,United States,Austin,Texas,58704,Central,PROD-00499,Furniture,Bookcases,Bookcases Model 139,355.19,2,0.0,89.74
ORD-00500,2018-06-09,2018-06-10,Same Day,CUST-2335,Customer 2338,Consumer,United States,Salem,Oregon,26997,West,PROD-00500,Office Supplies,Storage,Storage Model 632,65.67,2,0.0,20.08
ORD-00501,2018-06-12,2018-06-14,First Class,CUST-1407,Customer 1292,Consumer,United States,Portland,Oregon,89810,West,PROD-00501,Office Supplies,Appliances,Appliances Model 614,276.6,3,0.0,31.12
ORD-00502,2018-05-09,2018-05-15,First Class,CUST-3850,Customer 2199,Consumer,United States,Portland,Oregon,10868,West,PROD-00502,Office Supplies,Storage,Storage Model 924,79.11,2,0.0,8.5
ORD-00503,2018-04-05,2018-04-09,Same Day,CUST-2861,Customer 1401,Consumer,United States,Boston,Massachusetts,36398,East,PROD-00503,Technology,Accessories,Accessories Model 524,69.01,3,0.0,3.59
ORD-00504,2018-05-18,2018-05-20,Second Class,CUST-3063,Customer 4951,Consumer,United States,Jersey City,New Jersey,91578,East,PROD-00504,Technology,Machines,Machines Model 447,630.7,1,0.0,124.02
ORD-00505,2018-10-19,2018-10-25,Second Class,CUST-2711,Customer 2656,Home Office,United States,Henderson,Nevada,31246,West,PROD-00505,Office Supplies,Storage,Storage Model 982,38.72,1,0.0,1.94
ORD-00506,2018-04-20,2018-04-26,Standard Class,CUST-1259,Customer 4013,Consumer,United States,Jersey City,New Jersey,30561,East,PROD-00506,Technology,Phones,Phones Model 991,528.61,2,0.0,63.29
ORD-00507,2018-06-05,2018-06-11,Standard Class,CUST-1723,Customer 705,Consumer,United States,Las Vegas,Nevada,26254,West,PROD-00507,Furniture,Tables,Tables Model 629,466.79,2,0.1,34.93
ORD-00508,2019-01-11,2019-01-18,Second Class,CUST-2283,Customer 826,Consumer,United States,Rochester,Minnesota,44512,Central,PROD-00508,Furniture,Chairs,Chairs Model 961,231.44,2,0.0,60.89
ORD-00509,2018-04-19,2018-04-21,Same Day,CUST-1614,Customer 1005,Consumer,United States,Orlando,Florida,99532,South,PROD-00509,Furniture,Furnishings,Furnishings Model 531,135.46,2,0.0,23.47
ORD-00510,2018-07-09,2018-07-14,Standard Class,CUST-2695,Customer 3461,Consumer,United States,Rochester,Minnesota,87395,Central,PROD-00510,Office Supplies,Binders,Binders Model 802,21.84,2,0.0,2.81
ORD-00511,2018-10-25,2018-10-28,Second Class,CUST-2979,Customer 377,Corporate,United States,Jersey City,New Jersey,67865,East,PROD-00511,Office Supplies,Storage,Storage Model 481,36.7,1,0.0,13.41
ORD-00512,2018-07-01,2018-07-07,Second Class,CUST-1813,Customer 973,Consumer,United States,Philadelphia,Pennsylvania,33580,East,PROD-00512,Office Supplies,Storage,Storage Model 997,69.98,2,0.1,10.52
ORD-00513,2018-08-13,2018-08-18,Same Day,CUST-2787,Customer 4214,Consumer,United States,Montgomery,Alabama,80959,South,PROD-00513,Technology,Machines,Machines Model 757,3035.73,6,0.2,412.6
ORD-00514,2018-07-20,2018-07-25,First Class,CUST-1331,Customer 3077,Home Office,United States,Mesa,Arizona,82144,West,PROD-00514,Office Supplies,Binders,Binders Model 370,21.25,2,0.0,3.23
ORD-00515,2018-06-25,2018-06-29,Second Class,CUST-3213,Customer 444,Home Office,United States,Rochester,New York,52485,East,PROD-00515,Office Supplies,Appliances,Appliances Model 794,198.17,2,0.0,18.46
ORD-00516,2018-09-08,2018-09-10,Standard Class,CUST-2217,Customer 755,Corporate,United States,Ann Arbor,Michigan,60621,Central,PROD-00516,Furniture,Chairs,Chairs Model 691,330.99,3,0.0,29.66
ORD-00517,2018-07-06,2018-07-09,Same Day,CUST-2545,Customer 3605,Consumer,United States,Springfield,Illinois,60665,Central,PROD-00517,Furniture,Tables,Tables Model 463,1153.38,6,0.1,186.99
ORD-00518,2018-05-10,2018-05-17,Same Day,CUST-2398,Customer 4736,Corporate,United States,Minneapolis,Minnesota,80412,Central,PROD-00518,Office Supplies,Storage,Storage Model 363,31.78,1,0.0,4.02
ORD-00519,2018-05-30,2018-06-06,Same Day,CUST-1387,Customer 2172,Consumer,United States,Cambridge,Massachusetts,60603,East,PROD-00519,Office Supplies,Appliances,Appliances Model 209,263.16,3,0.1,40.85
ORD-00520,2018-06-15,2018-06-16,First Class,CUST-2519,Customer 2706,Consumer,United States,Philadelphia,Pennsylvania,31038,East,PROD-00520,Technology,Accessories,Accessories Model 265,64.1,3,0.0,7.18
ORD-00521,2018-04-27,2018-04-29,First Class,CUST-2818,Customer 3466,Consumer,United States,Nashville,Tennessee,24325,South,PROD-00521,Furniture,Tables,Tables Model 304,805.5,3,0.0,168.36
ORD-00522,2018-06-02,2018-06-03,Standard Class,CUST-2818,Customer 2712,Consumer,United States,Newark,New Jersey,45892,East,PROD-00522,Furniture,Furnishings,Furnishings Model 979,65.81,1,0.0,10.26
ORD-00523,2018-05-24,2018-05-29,Standard Class,CUST-2815,Customer 2408,Consumer,United States,Cincinnati,Ohio,11753,Central,PROD-00523,Office Supplies,Appliances,Appliances Model 272,220.61,3,0.2,24.28
ORD-00524,2018-07-06,2018-07-12,Same Day,CUST-3376,Customer 623,Consumer,United States,Rochester,Minnesota,27996,Central,PROD-00524,Furniture,Tables,Tables Model 632,199.44,1,0.2,52.02
ORD-00525,2018-11-29,2018-12-01,Standard Class,CUST-2516,Customer 1724,Home Office,United States,Cincinnati,Ohio,78811,Central,PROD-00525,Furniture,Chairs,Chairs Model 432,361.41,3,0.1,38.17
ORD-00526,2018-06-06,2018-06-09,Second Class,CUST-2241,Customer 3323,Home Office,United States,Tucson,Arizona,84283,West,PROD-00526,Technology,Accessories,Accessories Model 602,74.52,3,0.0,9.76
ORD-00527,2018-09-27,2018-10-03,First Class,CUST-1320,Customer 1920,Corporate,United States,Paterson,New Jersey,55211,East,PROD-00527,Furniture,Furnishings,Furnishings Model 294,58.11,1,0.0,17.62
ORD-00528,2018-07-03,2018-07-08,Same Day,CUST-1399,Customer 919,Consumer,United States,Grand Rapids,Michigan,72820,Central,PROD-00528,Office Supplies,Paper,Paper Model 637,28.21,4,0.1,7.27
ORD-00529,2018-06-02,2018-06-05,Same Day,CUST-2915,Customer 4216,Home Office,United States,Augusta,Georgia,10824,South,PROD-00529,Office Supplies,Binders,Binders Model 495,10.64,1,0.0,1.95
ORD-00530,2018-04-24,2018-04-28,Second Class,CUST-1105,Customer 582,Consumer,United States,Knoxville,Tennessee,23880,South,PROD-00530,Furniture,Bookcases,Bookcases Model 166,821.94,4,0.0,110.17
ORD-00531,2018-06-02,2018-06-05,Second Class,CUST-1696,Customer 3882,Corporate,United States,New York City,New York,76617,East,PROD-00531,Office Supplies,Storage,Storage Model 241,61.94,2,0.2,15.14
ORD-00532,2018-05-29,2018-05-31,Second Class,CUST-1330,Customer 1687,Consumer,United States,New York City,New York,21517,East,PROD-00532,Technology,Accessories,Accessories Model 772,26.71,1,0.0,7.47
ORD-00533,2018-04-10,2018-04-14,Second Class,CUST-1660,Customer 3910,Corporate,United States,Miami,Florida,31683,South,PROD-00533,Office Supplies,Binders,Binders Model 563,10.64,1,0.0,2.26
ORD-00534,2018-04-17,2018-04-21,Same Day,CUST-3647,Customer 2000,Consumer,United States,Saint Paul,Minnesota,26876,Central,PROD-00534,Technology,Copiers,Copiers Model 596,3890.24,5,0.1,840.12
ORD-00535,2018-06-15,2018-06-21,First Class,CUST-1821,Customer 2712,Home Office,United States,Raleigh,North Carolina,66354,South,PROD-00535,Furniture,Tables,Tables Model 502,196.23,1,0.3,76.11
